"CUST_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU5425","ZANE","WOMACK","MI","Midwest","M","Homemaker","No",32,1,61643,3,1,1,3,"DIVORCED",0,2300,25,53.26,1084,8,3250,3,1,1,2000,0,700,19110.75,"MEDIUM"
"CU5426","FEDERICO","BOYKIN","CA","West","M","Programmer/Developer","No",33,0,59569,3,0,0,3,"SINGLE",0,0,25,53.22,0,4,0,3,0,1,500,0,0,13692.25,"LOW"
"CU5427","INGRID","CLEMENT","MI","Midwest","F","PROF-32","Yes",27,1,56523,2,1,1,2,"MARRIED",0,1250,119,53.83,854,4,1500,4,1,3,1500,0,1500,18830.75,"MEDIUM"
"CU5428","ESTELA","GOLD","NY","NorthEast","F","Not specified","No",46,1,63653,1,1,1,1,"DIVORCED",352201,10100,395,54.48,353493,3,4000,5,1,2,1000,9,1600,24013.25,"HIGH"
"CU5429","LANE","MERCHANT","CA","West","M","DBA","No",37,1,76352,1,1,1,1,"MARRIED",0,1690,1036,53.35,1558,4,1000,3,1,3,1500,0,390,26288,"HIGH"
"CU5430","CAMELIA","STARK","MI","Midwest","F","PROF-1","Yes",34,0,62937,1,1,2,2,"DIVORCED",0,3900,673,53.18,1467,2,4000,3,2,1,1000,2,900,38134.25,"VERY HIGH"
"CU5431","BOOKER","ELDRIDGE","NY","NorthEast","M","Publisher","No",45,0,61084,0,1,1,2,"MARRIED",0,0,25,53.07,518,1,700,1,1,1,900,0,700,30771,"VERY HIGH"
"CU5432","ORVILLE","LANIER","NV","Southwest","M","First-line Manager","No",28,0,63714,3,1,0,3,"SINGLE",0,0,25,53.06,541,1,0,0,0,0,900,0,0,14228.5,"MEDIUM"
"CU5434","JEWEL","MABRY","NY","NorthEast","F","Law Enforcement Officer","No",51,1,67875,2,1,1,2,"OTHER",0,24000,25,54.15,768,0,25000,5,1,5,900,0,5000,24068.75,"HIGH"
"CU5435","STEVEN","MIMS","NY","NorthEast","M","PROF-20","No",49,1,58998,3,1,1,3,"MARRIED",0,0,4563,54.56,15011,4,700,5,1,2,1300,0,700,20149.5,"MEDIUM"
"CU5436","BERT","MANN","MI","Midwest","M","Construction Laborer","No",27,1,56984,3,1,0,3,"SINGLE",0,0,322,53.1,833,7,0,2,0,0,1500,0,0,7446,"LOW"
"CU5437","TODD","DUBE","NY","NorthEast","M","Clerical","No",50,1,72491,0,1,0,2,"SINGLE",0,13825,164,53.01,1321,3,0,2,0,5,1300,0,4225,19122.75,"MEDIUM"
"CU5438","JEFFERSON","SHAH","NY","NorthEast","M","School Teacher","No",42,1,111605,1,1,1,1,"MARRIED",0,0,25,53.06,507,0,6000,0,1,0,5000,0,6000,35601.25,"VERY HIGH"
"CU5441","LUANNE","CHIN","NY","NorthEast","F","Fireman","No",40,0,62414,1,1,1,1,"DIVORCED",0,1850,586,53.78,1700,5,1939,4,1,1,900,0,550,28103.5,"HIGH"
"CU5442","VITO","SLADE","CA","West","M","PROF-33","No",33,0,58297,2,1,1,2,"MARRIED",0,0,25,53.06,522,0,1600,0,1,0,900,0,1600,24874.25,"HIGH"
"CU5444","MIKE","HAWK","NY","NorthEast","M","Law Enforcement Officer","No",49,0,62783,0,1,0,2,"SINGLE",0,0,25,57.18,506,0,0,6,0,1,500,0,0,21595.75,"MEDIUM"
"CU5445","KORY","ZUNIGA","IL","Midwest","M","Secretary","No",43,1,62578,1,1,1,4,"DIVORCED",0,0,25,53.06,505,0,2500,0,1,1,800,0,2500,24944.5,"HIGH"
"CU5446","HAROLD","LLOYD","CA","West","M","PROF-47","No",36,0,65412,3,1,1,3,"MARRIED",0,0,25,53.06,506,0,1000,0,1,1,900,0,1000,25453,"HIGH"
"CU5449","ROY","GONZALEZ","NY","NorthEast","M","IT Staff","Yes",45,1,61740,1,1,1,1,"DIVORCED",0,6000,25,56.19,5302,3,4000,6,1,1,800,0,2000,23435,"HIGH"
"CU5450","BRENDON","COOPER","CA","West","M","Accountant","No",37,0,64034,0,1,0,2,"SINGLE",0,0,168,53.07,675,10,0,1,0,0,600,0,0,20708.5,"MEDIUM"
"CU8123","DOUGLAS","SIMS","NY","NorthEast","M","Plumber","No",25,1,68819,1,1,1,1,"MARRIED",0,0,25,53,0,5,1000,2,1,0,1000,1,1000,23204.75,"HIGH"
"CU8124","ANDREAS","STEWART","MI","Midwest","M","Programmer/Developer","No",22,0,61286,3,0,0,3,"SINGLE",0,450,25,52.98,0,18,0,2,0,2,1000,1,0,13021.5,"LOW"
"CU8125","MALIK","JORGENSEN","NY","NorthEast","M","Bank Teller","No",32,0,72984,3,1,0,3,"SINGLE",0,0,25,53.23,3722,3,0,3,0,1,1500,1,0,16946,"MEDIUM"
"CU8126","MONTE","AKINS","NY","NorthEast","M","Sales Representative","No",22,0,58252,4,1,1,4,"MARRIED",0,0,25,53.41,0,14,1000,4,1,1,1000,1,1000,20763,"MEDIUM"
"CU8127","EVERETTE","RANSOM","NY","NorthEast","M","Programmer/Developer","No",26,0,62468,3,1,0,3,"SINGLE",0,600,149,53.03,209,2,0,2,0,2,1000,1,0,13717,"LOW"
"CU8128","PAMILA","MCCRACKEN","NY","NorthEast","F","Bank Teller","Yes",46,1,59719,3,1,1,4,"MARRIED",0,2800,23124,54.18,23206,8,5000,5,1,1,3000,3,5000,20529.75,"MEDIUM"
"CU8130","MOHAMMAD","GRIER","NV","Southwest","M","Programmer/Developer","No",23,0,67169,3,1,0,3,"SINGLE",0,750,25,53.01,622,12,0,2,0,3,1000,2,0,14592.25,"MEDIUM"
"CU8131","LINDSY","WRAY","CA","West","F","PROF-65","Yes",54,1,103491,1,1,1,1,"WIDOWED",0,4100,25,55.32,6350,16,5603,5,1,1,5000,3,5603,34772.75,"VERY HIGH"
"CU8132","CARROL","CRISP","NY","NorthEast","M","Clerical","No",36,1,46525,5,1,1,5,"MARRIED",0,3000,2127,53.68,2248,8,6000,4,1,1,5000,1,6000,12731.25,"LOW"
"CU5372","AMY","BACON","NY","NorthEast","F","IT Staff","No",40,0,57632,1,1,1,1,"MARRIED",0,8000,1272,53.32,1929,16,5000,3,1,4,3000,0,2000,26908,"HIGH"
"CU5373","HOYT","PRADO","CA","West","M","Not specified","No",34,1,73868,3,1,1,3,"MARRIED",563,5938,1673,53.75,3115,10,700,4,1,3,1500,2,2238,22367,"HIGH"
"CU7315","MARTINA","HALEY","MN","West","F","Clerical","No",69,1,63250,1,1,2,1,"DIVORCED",0,13830,9689,53.64,16418,15,3000,4,2,5,1000,1,4230,36212.5,"VERY HIGH"
"CU7316","MAXWELL","ROWAN","MI","Midwest","M","Construction Laborer","No",38,1,70378,1,1,1,1,"MARRIED",0,600,1687,53.57,2307,15,1023,4,1,1,1000,1,1023,24894.5,"HIGH"
"CU7333","HUEY","HATCHER","CO","West","M","PROF-62","No",33,1,61620,1,0,0,1,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1500,1,0,12205,"LOW"
"CU3194","FREDRICK","CLIFTON","MI","Midwest","M","Administrative Assistant","No",35,1,70614,0,1,0,2,"SINGLE",0,0,1639,53.13,2160,10,0,2,0,0,1000,3,0,17153.5,"MEDIUM"
"CU3195","NICOLA","RANDALL","FL","South","F","IT Staff","No",36,0,63026,5,1,1,5,"DIVORCED",0,1500,278,53.34,825,16,2000,3,1,1,1500,3,2000,21856.5,"MEDIUM"
"CU1777","JONE","MCKENZIE","NY","NorthEast","F","Software Engineer","Yes",60,1,66765,1,1,1,1,"DIVORCED",0,5700,25,57.44,2753,11,4600,6,1,4,900,3,1500,26191.25,"HIGH"
"CU1779","LOGAN","MCLAUGHLIN","NY","NorthEast","M","Administrative Assistant","No",31,0,70041,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,0,900,2,0,21610.25,"MEDIUM"
"CU1780","JAIMIE","MCKINLEY","NY","NorthEast","F","Technical Writer","Yes",31,1,62981,5,1,1,5,"MARRIED",0,1801,25,53.94,1077,2,1086,4,1,3,1000,2,1086,16345.25,"MEDIUM"
"CU1781","KARIMA","MCGHEE","NY","NorthEast","F","Lab Technician","Yes",62,1,71374,1,1,1,1,"DIVORCED",0,2700,25,53.93,874,16,2900,4,1,3,1300,3,600,27543.5,"HIGH"
"CU1783","TIM","FINK","CA","West","M","Waiter/Waitress","No",51,0,68592,0,1,0,2,"SINGLE",0,2240,283,53.45,788,8,0,4,0,1,1000,2,1120,23248,"HIGH"
"CU1785","JONAH","BRUCE","NY","NorthEast","M","Administrative Assistant","No",36,0,58240,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,0,900,2,0,19160,"MEDIUM"
"CU1786","LEO","THOMASON","CA","West","M","Software Engineer","Yes",65,1,74213,3,1,1,4,"DIVORCED",0,10750,25,54.2,1657,14,3800,5,1,2,1400,2,2600,26053.25,"HIGH"
"CU1787","ROD","CREECH","NY","NorthEast","M","Administrator","Yes",28,0,62970,3,1,1,3,"MARRIED",0,3600,25,54.23,1282,9,1500,5,1,1,500,2,400,24042.5,"HIGH"
"CU1789","SYREETA","MORROW","DC","NorthEast","F","Lab Technician","Yes",43,1,62568,5,1,1,5,"MARRIED",0,15000,123,55.79,5939,2,6000,6,1,2,3500,2,3000,17442,"MEDIUM"
"CU1790","VANDA","MICHAUD","MI","Midwest","F","Mason","Yes",51,1,62174,1,1,1,1,"DIVORCED",0,16850,184,53.34,1653,4,4300,3,1,5,1300,2,2600,24143.5,"HIGH"
"CU1791","CORY","IRIZARRY","CA","West","M","PROF-31","Yes",66,1,61505,3,1,0,4,"SINGLE",0,1773,39,53.59,700,2,0,4,0,3,800,2,523,12976.25,"LOW"
"CU1792","GAYLORD","MADDOX","CA","West","M","Waiter/Waitress","No",33,0,66948,3,1,1,3,"SINGLE",0,201,152,53.1,661,1,500,2,1,1,600,2,500,25537,"HIGH"
"CU1793","GARRETT","STEPHENS","DC","NorthEast","M","Medical Doctor","No",44,1,62518,1,1,1,1,"DIVORCED",0,11150,1900,53.69,5132,10,4734,4,1,4,900,2,2000,23529.5,"HIGH"
"CU1794","RUSTY","MCFARLAND","DC","NorthEast","M","Accountant","No",66,1,69420,3,1,1,3,"DIVORCED",0,650,1144,53.24,2555,2,2529,3,1,2,900,2,2529,24455,"HIGH"
"CU1795","TERRENCE","RITTER","CA","West","M","Cashier","No",53,1,63015,0,1,1,2,"MARRIED",0,1338,9484,53.53,9989,3,779,4,1,3,1700,2,669,27053.75,"HIGH"
"CU1797","COURTNEY","GODWIN","NY","NorthEast","M","Software Engineer","No",50,1,71589,3,1,1,4,"WIDOWED",10694,19700,6443,53.52,17719,2,5000,4,1,5,3000,9,6200,23897.25,"HIGH"
"CU1798","ESSIE","WOODY","MI","Midwest","F","Administrator","Yes",66,1,69771,1,1,1,1,"WIDOWED",0,2400,25,55.97,3081,2,7000,6,1,1,1600,2,7000,27542.75,"HIGH"
"CU1799","ETTIE","VOSS","DC","NorthEast","F","PROF-21","No",43,1,66202,1,1,1,1,"DIVORCED",0,4800,719,53.65,1985,2,3000,4,1,4,1500,2,1200,24350.5,"HIGH"
"CU1800","CLIFTON","SCHUSTER","NY","NorthEast","M","PROF-60","No",31,0,66190,0,1,0,2,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,500,2,0,20647.5,"MEDIUM"
"CU1801","MARC","BOGGS","CA","West","M","Administrative Assistant","No",0,1,58031,0,1,0,2,"SINGLE",0,0,10557,53.6,11514,2,0,4,0,0,900,2,0,0,"LOW"
"CU1803","HOPE","MOON","NY","NorthEast","F","Not specified","No",34,1,66286,2,1,1,2,"DIVORCED",0,0,25,53.06,500,0,3500,0,1,1,500,2,3500,21971.5,"MEDIUM"
"CU1804","LUKE","HOWELL","NY","NorthEast","M","PROF-21","Yes",42,0,65072,3,1,1,4,"MARRIED",0,450,40,53.7,694,4,827,4,1,2,500,2,827,26468,"HIGH"
"CU1806","RICHIE","BLAND","WA","West","M","Not specified","No",56,0,67523,0,1,0,2,"SINGLE",0,0,173,53.08,676,4,0,1,0,0,1200,2,0,23480.75,"HIGH"
"CU1807","ROBERT","THAYER","NY","NorthEast","M","Accountant","No",31,1,68446,5,1,1,5,"MARRIED",0,5181,5914,54.66,22701,4,5000,5,1,4,900,2,1,17711.5,"MEDIUM"
"CU1808","DWAYNE","COLLINS","FL","South","M","Fireman","Yes",42,1,64626,1,1,1,1,"MARRIED",0,1710,25,54.29,1683,2,1095,5,1,3,900,1,400,23856.5,"HIGH"
"CU1809","DANIAL","CAPPS","CA","West","M","Cashier","No",67,1,57309,1,1,1,1,"MARRIED",0,601,196,53.72,760,14,1300,4,1,2,1600,2,1300,24527.25,"HIGH"
"CU1810","STACY","JORDAN","FL","South","M","Clerical","Yes",43,1,64828,0,1,0,2,"SINGLE",50918,9004,25,56.04,51500,4,0,6,0,4,1200,1,1804,16507,"MEDIUM"
"CU1811","MISTY","KNIGHT","NY","NorthEast","F","IT Staff","No",30,1,61649,1,1,1,1,"DIVORCED",0,2950,7705,53.71,8562,3,3500,4,1,1,500,2,550,21912.25,"MEDIUM"
"CU1813","RAYMUNDO","CLINTON","NY","NorthEast","M","First-line Manager","No",31,0,68000,3,1,0,3,"SINGLE",0,0,25,53.1,504,0,0,2,0,0,700,2,0,15600,"MEDIUM"
"CU3520","MARGURITE","ZIEGLER","NY","NorthEast","F","Veterinarian","No",48,1,68427,1,1,1,1,"DIVORCED",20984,9500,14505,55.98,36001,2,3000,6,1,4,1600,3,1400,25406.75,"HIGH"
"CU3522","ELIZEBETH","GROVES","MI","Midwest","F","PROF-39","No",61,1,71483,1,1,1,1,"DIVORCED",31454,7600,25,54.9,0,5,3500,5,1,4,2000,3,1400,27470.75,"HIGH"
"CU3523","HARLEY","PARSON","MN","West","M","Childcare Worker","No",37,0,60817,1,1,1,1,"DIVORCED",0,0,25,53.06,504,0,2200,0,1,1,1500,3,2200,27404.25,"HIGH"
"CU3525","LUCIEN","HEBERT","OH","Midwest","M","Truck Driver","No",40,0,60191,1,1,1,1,"DIVORCED",0,1801,26,53.29,534,9,3000,3,1,3,900,5,3000,27547.75,"HIGH"
"CU3526","BENNIE","NIELSON","NY","NorthEast","F","Homemaker","No",51,0,65364,1,1,1,1,"DIVORCED",14392,4200,25,53.38,15773,16,4000,3,1,6,900,1,1600,29941,"HIGH"
"CU3529","TORRI","FOX","MI","Midwest","F","Clerical","No",37,1,65955,3,1,2,4,"DIVORCED",0,5450,843,52.91,1523,17,3000,2,2,2,1000,3,1000,31188.75,"VERY HIGH"
"CU3530","TOMAS","ANTHONY","FL","South","M","Construction Laborer","Yes",33,0,75262,3,1,1,3,"MARRIED",0,1050,25,54.16,832,4,1083,5,1,3,1500,3,1083,27615.5,"HIGH"
"CU3531","LACEY","MCKINLEY","IL","Midwest","F","PROF-41","Yes",35,1,66716,1,1,1,1,"MARRIED",1556,1649,1081,53.19,12095,4,7000,3,1,2,1000,3,455,23679,"HIGH"
"CU3532","ROLANDO","DRISCOLL","CA","West","M","Cashier","No",55,1,65464,0,1,1,2,"SINGLE",0,2438,455,53.34,1808,15,420,3,1,2,600,4,738,27866,"HIGH"
"CU3534","EDA","ENGEL","NC","South","F","Cashier","Yes",40,1,47453,2,1,1,2,"MARRIED",0,18700,25,61.93,5933,6,6000,7,1,1,5000,3,3700,17863.25,"MEDIUM"
"CU3535","WILFREDO","VANG","CA","West","M","PROF-14","No",48,0,63642,1,1,1,1,"MARRIED",0,0,25,53.06,506,0,1500,0,1,1,900,3,1500,29210.5,"HIGH"
"CU3536","CORRINE","MONTOYA","NC","South","F","Clerical","No",41,1,78589,1,1,1,1,"MARRIED",8770,26600,1788,53.6,11892,15,7500,4,1,5,5000,3,4600,27247.25,"HIGH"
"CU3537","LAWRENCE","BOGGS","CA","West","M","PROF-3","No",48,1,61958,1,1,1,1,"DIVORCED",0,1350,25,53.18,1543,3,2654,3,1,3,900,6,350,23789.5,"HIGH"
"CU3538","GREGORY","CONN","DC","NorthEast","M","Nurse","No",35,0,70524,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,1,900,3,0,22131,"HIGH"
"CU3539","ANDY","MORTON","DC","NorthEast","M","Software Engineer","No",34,0,58445,4,1,1,4,"DIVORCED",0,12600,25,53.74,779,2,3652,4,1,4,2000,3,3000,22011.25,"HIGH"
"CU3541","CHRISTEEN","CUMMINGS","MN","West","F","PROF-8","Yes",39,0,60760,1,1,1,2,"DIVORCED",0,4000,25,53.98,1545,11,3500,5,1,1,500,1,1000,28090,"HIGH"
"CU3542","JACKSON","SKELTON","MI","Midwest","M","IT Staff","No",35,0,63437,0,1,0,2,"SINGLE",0,0,25,53.06,504,0,0,0,0,0,900,3,0,20359.25,"MEDIUM"
"CU3543","LAVERN","GIBBS","MI","Midwest","F","Truck Driver","Yes",40,1,73050,1,1,1,1,"DIVORCED",0,7350,574,53.8,2739,4,2500,4,1,4,1500,3,600,25762.5,"HIGH"
"CU3544","LORENZO","ROBERTSON","MI","Midwest","M","Publisher","No",41,1,64727,1,1,1,4,"DIVORCED",0,15900,25,53.18,1428,2,4000,3,1,5,1000,3,2500,25281.75,"HIGH"
"CU3545","LUCILA","GARLAND","DC","NorthEast","F","Cashier","No",33,1,52365,1,1,1,1,"MARRIED",0,2500,992,53.27,21178,2,6240,3,1,1,5000,1,6240,19891.25,"MEDIUM"
"CU3546","DENNY","BACA","MI","Midwest","M","Author","No",63,1,70123,0,1,0,2,"SINGLE",0,0,10954,53.76,11507,1,0,4,0,0,900,3,0,19830.75,"MEDIUM"
"CU994","VAN","MOSER","NY","NorthEast","M","PROF-11","No",37,0,62404,3,1,1,3,"MARRIED",0,1450,2780,53.47,3550,15,1500,4,1,3,1000,0,1500,24801,"HIGH"
"CU2866","MARJORY","SHELL","MI","Midwest","F","IT Staff","No",39,1,65534,1,1,1,1,"DIVORCED",0,0,25,53.07,506,1,4000,1,1,1,500,2,4000,23783.5,"HIGH"
"CU2867","CHASE","BELCHER","OH","Midwest","M","Administrative Assistant","No",37,0,60124,0,1,0,2,"SINGLE",0,0,25,53.06,504,0,0,0,0,0,900,2,0,19731,"MEDIUM"
"CU2759","RICKEY","PAUL","CA","West","M","PROF-23","No",59,0,60798,1,1,1,1,"MARRIED",0,450,742,53.25,1249,8,700,3,1,2,900,1,700,29599.5,"HIGH"
"CU2760","HARLAND","LEHMAN","MI","Midwest","M","Administrative Assistant","No",0,0,65942,0,1,0,2,"SINGLE",0,0,25,53.06,500,0,0,0,0,0,1500,2,0,0,"LOW"
"CU2761","DAVID","MELENDEZ","CA","West","M","PROF-25","No",50,1,66184,1,1,1,1,"DIVORCED",0,0,25,53.06,506,0,3200,0,1,1,500,2,3200,25046,"HIGH"
"CU1521","TRAVIS","PRESTON","MN","West","F","Clerical","Yes",57,1,63054,2,1,1,2,"OTHER",0,9500,25,54.36,1809,3,16700,5,1,4,500,0,16700,23463.5,"HIGH"
"CU1522","CARA","BRONSON","CA","West","F","Secretary","Yes",78,1,66791,1,1,1,1,"DIVORCED",0,10100,1177,53.22,2096,3,1821,3,1,1,1000,0,2000,27997.75,"HIGH"
"CU1523","NICKOLE","THURMAN","MN","West","F","PROF-61","Yes",50,1,64829,1,1,2,1,"MARRIED",0,2950,983,53.03,2535,2,1158,2,2,1,900,8,450,34707.25,"VERY HIGH"
"CU1524","JED","MCGOWAN","NY","NorthEast","M","Programmer/Developer","No",34,1,60561,3,1,0,3,"SINGLE",0,750,374,53.04,934,4,0,2,0,3,700,8,0,9040.25,"LOW"
"CU1526","BARABARA","GUNTER","NY","NorthEast","F","Law Enforcement Officer","No",34,1,51200,1,1,1,1,"MARRIED",0,0,25,52.62,506,2,13000,2,1,1,4000,0,13000,19700,"MEDIUM"
"CU1527","OTHA","STOKES","WA","West","M","Administrative Assistant","No",49,1,62380,0,1,0,2,"SINGLE",0,0,25,53.1,505,0,0,2,0,0,600,0,0,16495,"MEDIUM"
"CU1528","SHERWOOD","HARRELL","CA","West","M","Administrative Assistant","No",0,0,59144,0,1,0,2,"SINGLE",0,0,25,53.07,516,1,0,1,0,0,1500,0,0,0,"LOW"
"CU1966","WAYLON","GOLDBERG","NY","NorthEast","M","Programmer/Developer","No",30,1,62801,3,1,1,3,"MARRIED",1383,900,2522,53.07,5490,9,1200,1,1,3,1000,1,1200,19200.25,"MEDIUM"
"CU1967","CARMA","COLVIN","NY","NorthEast","F","Not specified","Yes",35,1,52514,3,1,0,4,"MARRIED",0,3840,25,55.4,1862,1,0,5,0,1,4000,2,1800,7628.5,"LOW"
"CU1970","GARLAND","FAULKNER","NY","NorthEast","M","PROF-1","No",29,1,65989,3,1,1,3,"MARRIED",0,701,2750,53.57,3261,4,1500,4,1,3,1500,2,1500,19897.25,"MEDIUM"
"CU1972","KIERSTEN","CORREA","NY","NorthEast","F","Veterinarian","No",27,1,70139,1,1,1,1,"MARRIED",0,0,25,53.22,751,7,716,3,1,1,900,2,716,23734.75,"HIGH"
"CU1973","HUEY","BOONE","NY","NorthEast","M","Administrative Assistant","No",31,0,59654,3,1,1,3,"SINGLE",0,1060,245,53.47,2743,3,400,4,1,3,500,2,400,23513.5,"HIGH"
"CU1974","QUINTON","RUTH","NY","NorthEast","M","Administrative Assistant","No",28,0,65961,0,1,0,2,"SINGLE",0,200,25,53.06,504,0,0,0,0,1,500,2,0,20290.25,"MEDIUM"
"CU1976","MARC","ORNELAS","UT","Southwest","M","Nurse","No",0,0,56584,0,1,0,2,"SINGLE",0,0,25,53.06,532,0,0,0,0,0,1300,2,0,0,"LOW"
"CU1977","ROSCOE","JERNIGAN","CA","West","M","PROF-8","No",57,0,68688,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,0,1200,2,0,23872,"HIGH"
"CU4912","DWAIN","LITTLE","LA","South","M","Programmer/Developer","Yes",25,1,56462,3,1,1,3,"DIVORCED",0,3260,33,54.2,1913,4,2500,5,1,2,1500,0,760,17115.5,"MEDIUM"
"CU4913","ARTHUR","WOODY","MI","Midwest","M","Programmer/Developer","Yes",31,0,62921,3,1,1,3,"MARRIED",0,2050,25,54.56,1250,3,1800,5,1,3,500,3,350,24330.25,"HIGH"
"CU4914","DEVIN","TYSON","CA","West","M","Administrator","No",42,0,62427,0,1,1,2,"MARRIED",0,0,25,53.06,512,0,1000,0,1,3,500,3,1000,30806.75,"VERY HIGH"
"CU4915","JEANMARIE","COYLE","MI","Midwest","F","IT Staff","Yes",30,1,76908,1,1,2,1,"DIVORCED",39625,5500,25,53.98,40291,15,3500,5,2,4,2000,0,1400,35727,"VERY HIGH"
"CU4916","DEWAYNE","MYLES","MI","Midwest","M","IT Staff","No",39,0,57898,1,1,1,1,"MARRIED",0,0,4110,53.23,4786,12,1000,3,1,1,1200,2,1000,26874.5,"HIGH"
"CU4918","YASMIN","CAPPS","NC","South","F","Clerical","No",42,0,64758,5,1,1,5,"MARRIED",13027,15100,23575,56.73,39127,4,8000,6,1,4,500,3,2500,22889.5,"HIGH"
"CU4919","FRANCISCO","NUGENT","MS","South","M","PROF-6","No",0,0,60891,0,1,0,2,"SINGLE",0,0,25,53.06,500,0,0,0,0,1,1000,3,0,0,"LOW"
"CU4920","YOUNG","FOSTER","CA","West","M","IT Staff","No",44,1,64147,3,1,1,3,"MARRIED",0,0,25,53.09,506,3,1010,1,1,0,500,3,1010,20936.75,"MEDIUM"
"CU4921","DARIUS","DELATORRE","WI","Midwest","M","Secretary","No",37,1,62475,0,1,0,2,"SINGLE",0,3078,1587,53.46,2188,2,0,4,0,1,700,3,1178,15318.75,"MEDIUM"
"CU4151","ERWIN","LEARY","NY","NorthEast","M","Veterinarian","No",45,1,73436,1,1,2,1,"MARRIED",33459,23000,13095,54.12,47387,3,5900,5,2,4,2700,3,3800,36359,"VERY HIGH"
"CU4152","STANLEY","FORREST","MI","Midwest","M","PROF-8","Yes",34,1,65980,1,1,1,1,"DIVORCED",0,3750,25,54.86,2233,3,2950,5,1,2,900,1,650,23395,"HIGH"
"CU4153","STACY","ROSALES","MI","Midwest","M","PROF-38","No",32,1,63222,6,1,1,4,"DIVORCED",0,0,25,52.48,933,1,2000,2,1,1,1000,3,2000,14005.5,"MEDIUM"
"CU4155","BONITA","KANG","CA","West","F","IT Staff","Yes",39,1,66682,1,1,1,1,"DIVORCED",0,3061,25,55.62,2724,1,4000,6,1,1,1000,3,1,24070.5,"HIGH"
"CU4156","JEANELLE","FINLEY","NV","Southwest","F","Clerical","Yes",38,1,55194,1,1,1,1,"DIVORCED",0,10500,25,53.04,1003,3,4000,2,1,4,2000,1,3000,21098.5,"MEDIUM"
"CU4158","MARGARITE","COHEN","CA","West","F","IT Staff","No",53,1,57861,1,1,1,1,"WIDOWED",0,0,25,53.06,502,0,6520,0,1,1,5000,3,6520,23265.25,"HIGH"
"CU4159","WAYLON","ELLIOTT","FL","South","M","Homemaker","No",27,1,62992,3,1,1,3,"MARRIED",0,1740,126,53.84,655,10,1000,4,1,1,1000,1,390,18948,"MEDIUM"
"CU4160","WILLIAMS","BARRETT","NY","NorthEast","M","Administrative Assistant","No",30,0,59842,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,0,1000,3,0,18960.5,"MEDIUM"
"CU4161","MICHEL","MOBLEY","CA","West","M","PROF-48","No",63,0,60578,0,1,0,2,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,500,3,0,22444.5,"HIGH"
"CU4162","LEON","WATERMAN","MN","West","F","PROF-63","Yes",29,1,62654,5,1,1,5,"MARRIED",0,8200,829,61.35,5635,3,5500,7,1,4,900,3,1700,16063.5,"MEDIUM"
"CU4164","ROLAND","DEAN","MI","Midwest","M","Construction Laborer","No",31,1,67968,1,1,0,1,"SINGLE",0,1300,397,53.22,926,4,0,3,0,1,900,2,0,13592,"LOW"
"CU4165","DARRICK","MICHAEL","MI","Midwest","M","Author","No",35,0,64671,0,1,0,2,"SINGLE",0,0,25,53.06,507,0,0,0,0,1,1300,3,0,20667.75,"MEDIUM"
"CU4166","SYDNEY","TYLER","NY","NorthEast","M","Veterinarian","No",46,0,77923,1,1,1,1,"MARRIED",0,3000,1028,53.2,1533,0,1089,3,1,1,1900,3,1000,32580.75,"VERY HIGH"
"CU4167","RANDY","DELAROSA","NY","NorthEast","M","Medical Doctor","No",45,0,64104,1,1,1,1,"MARRIED",424,1650,25,54.12,1114,3,1350,5,1,3,500,3,1350,29026,"HIGH"
"CU4168","LUCAS","CROFT","CA","West","M","PROF-25","No",42,0,60197,0,1,0,2,"SINGLE",0,0,196,53.11,702,2,0,2,0,0,900,3,0,20249.25,"MEDIUM"
"CU4169","QUENTIN","MCKENNA","AL","South","M","Nurse","No",20,0,63019,0,1,2,2,"DIVORCED",0,0,25,53.06,504,0,2046,0,2,1,900,3,2046,38754.75,"VERY HIGH"
"CU4170","RORY","CHASTAIN","CA","West","M","PROF-28","Yes",40,0,60338,1,1,1,1,"MARRIED",0,650,67,53.56,744,3,1200,4,1,2,900,3,1200,27584.5,"HIGH"
"CU4171","DONNIE","MYLES","CA","West","F","IT Staff","No",55,1,59628,3,1,1,4,"WIDOWED",0,11800,25,54.78,9923,2,6800,5,1,4,900,3,3000,21407,"MEDIUM"
