"CUSTOMER_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU14250","STEVEN","SWEET","MI","Midwest","F","Law Enforcement Officer","No",43,1,73464,1,1,1,1,"DIVORCED",0,0,25,54.41,0,4,2000,5,1,1,1500,1,2000,26166,"HIGH"
"CU4808","DINORAH","FELIX","CA","West","F","Not specified","No",40,0,67482,5,1,1,5,"DIVORCED",2790,3301,9161,55.78,12470,1,3447,6,1,1,900,3,1,23370.5,"HIGH"
"CU11958","ALEIDA","RAMSEY","CA","West","F","IT Staff","No",36,1,80454,4,1,1,4,"DIVORCED",0,0,25,58.77,175,1,3500,6,1,1,2000,4,3500,22713.5,"HIGH"
"CU1954","CLEO","SHOOK","CO","West","M","PROF-24","No",41,0,65044,0,1,0,2,"SINGLE",0,0,25,53.06,919,0,0,0,0,0,900,2,0,21361,"MEDIUM"
"CU2855","WYNONA","CASH","WI","Midwest","F","IT Staff","No",44,1,60271,1,1,1,1,"DIVORCED",11167,9000,25,54.26,21802,1,4000,5,1,4,500,2,1600,22967.75,"HIGH"
"CU4775","ANTIONE","VALENCIA","MI","Midwest","M","PROF-18","No",28,0,68419,3,1,1,3,"DIVORCED",0,2800,25,53.27,3382,3,3000,3,1,1,900,0,3000,25404.75,"HIGH"
"CU1915","MELANY","HAMILTON","NY","NorthEast","F","Bank Teller","No",53,1,63109,2,1,1,2,"MARRIED",0,0,25,53.11,890,3,1500,2,1,2,500,1,1500,23077.25,"HIGH"
"CU14254","MERVIN","THARP","NY","NorthEast","M","IT Staff","No",34,1,61585,1,1,1,1,"DIVORCED",0,3200,3714,53.83,3793,2,4000,4,1,1,2000,3,600,22296.25,"HIGH"
"CU2866","MARJORY","SHELL","MI","Midwest","F","IT Staff","No",39,1,65534,1,1,1,1,"DIVORCED",0,0,25,53.07,506,1,4000,1,1,1,500,2,4000,23783.5,"HIGH"
"CU1612","VALERIE","VILLARREAL","MI","Midwest","F","PROF-19","No",54,0,75110,1,1,1,1,"DIVORCED",0,0,25,53.03,653,3,1900,2,1,1,2200,0,1900,32677.5,"VERY HIGH"
"CU3835","ARMANDO","GANT","CA","West","M","Childcare Worker","No",43,0,58404,3,1,1,3,"MARRIED",0,0,25,53.06,506,0,800,0,1,0,900,3,800,24401,"HIGH"
"CU385","ARIELLE","DYE","NY","NorthEast","F","School Teacher","No",79,1,71057,5,1,1,5,"DIVORCED",4752,4350,9827,53.51,15114,4,2500,4,1,6,1500,4,750,23164.25,"HIGH"
"CU6461","CARLOS","NEAL","NY","NorthEast","M","Nurse","No",62,1,68116,0,1,0,2,"SINGLE",52355,2733,25,55,54100,9,0,5,0,1,700,1,1333,19229,"MEDIUM"
"CU15821","RASHAD","JEFFERSON","NY","NorthEast","M","Sales Representative","No",22,0,75552,3,1,1,3,"MARRIED",0,0,159,53.08,172,8,1000,1,1,1,1500,4,1000,26588,"HIGH"
"CU8826","DANIEL","DICKENS","MI","Midwest","M","Clerical","No",28,1,67315,5,1,1,5,"DIVORCED",0,3750,25,53.56,1793,9,4000,4,1,1,1500,1,4000,17128.75,"MEDIUM"
"CU4113","JUDE","HATCH","MI","Midwest","M","PROF-18","No",35,0,61933,3,1,1,3,"MARRIED",0,0,25,53.06,506,0,700,0,1,0,700,3,700,24483.25,"HIGH"
"CU10236","ALFRED","DELACRUZ","FL","South","M","Programmer/Developer","No",26,1,62275,3,0,0,3,"SINGLE",0,450,25,53.09,0,2,0,1,0,2,1000,1,0,8668.75,"LOW"
"CU5144","PORSHA","CARRASCO","MI","Midwest","F","Law Enforcement Officer","No",64,1,69836,1,1,1,1,"DIVORCED",0,13900,25,53.59,1790,4,4500,4,1,5,900,7,900,27359,"HIGH"
"CU8530","SID","CLIFFORD","MI","Midwest","M","PROF-29","No",47,1,63074,1,1,0,1,"SINGLE",25915,10140,25,54.37,26431,13,0,5,0,1,800,2,2090,13968.5,"LOW"
"CU1015","RALEIGH","HYDE","WI","Midwest","M","Waiter/Waitress","No",48,1,60556,3,1,1,3,"MARRIED",0,501,25,53.13,0,0,826,2,1,2,900,0,826,20439,"MEDIUM"
"CU14991","ROBIN","ZEIGLER","OR","West","M","Waiter/Waitress","No",19,0,66442,3,1,1,3,"SINGLE",0,0,25,53.05,0,5,300,2,1,0,1000,1,300,24010.5,"HIGH"
"CU13624","DARIO","MARINO","NY","NorthEast","M","Clerical","No",29,0,62494,1,1,1,1,"MARRIED",0,3200,25,55.75,12344,2,1483,6,1,1,1000,3,1000,27023.5,"HIGH"
"CU7744","GREG","UPTON","NY","NorthEast","M","Construction Laborer","No",48,1,67566,1,1,1,1,"MARRIED",0,550,25,53.24,334,5,780,3,1,2,700,1,780,25191.5,"HIGH"
"CU5698","NOELIA","OROURKE","NY","NorthEast","F","IT Staff","No",74,1,59039,1,1,1,1,"WIDOWED",0,1801,25,53.77,536,1,12000,4,1,3,900,0,12000,25659.75,"HIGH"
"CU13802","WARD","SHIPLEY","CA","West","M","Dentist","Yes",32,1,69357,3,1,1,3,"DIVORCED",0,1850,300,54.29,483,18,2229,5,1,1,1500,3,600,21039.25,"MEDIUM"
"CU15049","ALFONSO","LANKFORD","FL","South","M","PROF-8","Yes",53,1,64514,5,1,1,5,"DIVORCED",0,2000,25,53.96,1193,2,4000,5,1,1,1000,1,600,18928.5,"MEDIUM"
"CU15087","RUSSELL","ELDER","NY","NorthEast","M","Veterinarian","Yes",21,1,61242,3,1,1,3,"SINGLE",0,500,25,53.07,234,11,300,1,1,2,1000,1,300,17910.5,"MEDIUM"
"CU10303","DONG","HOYT","CA","West","M","Lab Technician","Yes",33,1,63131,1,1,2,1,"DIVORCED",0,2100,456,53.2,776,4,2200,3,2,1,1500,2,2200,32582.75,"VERY HIGH"
"CU6950","DEANNA","MARIN","DC","NorthEast","F","IT Staff","Yes",27,1,56504,1,1,1,1,"DIVORCED",0,3500,25,53.56,2594,3,4000,4,1,1,1500,1,600,20326,"MEDIUM"
"CU8084","LEEANNA","GUINN","MI","Midwest","F","IT Staff","Yes",38,1,66604,1,1,1,1,"MARRIED",0,8800,25,61.99,6209,7,5000,7,1,4,1600,1,2000,23951,"HIGH"
"CU12786","EMORY","PARRISH","NC","South","M","Programmer/Developer","Yes",24,0,64804,3,1,1,3,"SINGLE",0,700,25,53.5,292,17,300,4,1,1,1000,1,300,24101,"HIGH"
"CU11391","JEREMIAH","MCCLOUD","NY","NorthEast","M","Programmer/Developer","Yes",24,0,62070,3,1,1,3,"SINGLE",0,500,67,53.13,111,14,400,2,1,2,1000,4,400,23417.5,"HIGH"
"CU14874","REGINE","VALENTIN","MI","Midwest","F","First-line Manager","Yes",54,1,64432,1,1,1,1,"DIVORCED",0,950,25,57.21,989,4,3000,6,1,3,1500,9,450,25008,"HIGH"
"CU4441","CATALINA","RIOS","MI","Midwest","F","PROF-6","Yes",35,1,58000,3,1,1,4,"DIVORCED",0,1100,25,54.57,842,3,2000,5,1,3,900,3,2000,19000,"MEDIUM"
"CU1750","MARILEE","MAYS","CA","West","F","PROF-15","Yes",58,0,62640,1,1,1,1,"DIVORCED",0,3862,36,54.23,1261,14,2500,5,1,1,500,2,975,29960,"HIGH"
"CU13533","FREDDY","PAYNE","NY","NorthEast","M","Programmer/Developer","Yes",21,0,59867,3,1,0,3,"SINGLE",0,500,25,53.69,202,4,0,4,0,2,1000,1,0,12566.75,"LOW"
"CU5318","TYREE","DIEHL","MI","Midwest","M","Plumber","Yes",43,0,58393,3,1,1,3,"MARRIED",0,1668,25,53.82,1071,4,1200,4,1,1,800,0,468,24398.25,"HIGH"
"CU1494","WARNER","MARINO","NY","NorthEast","M","Not specified","Yes",34,1,58012,1,1,1,4,"DIVORCED",0,3550,25,53.7,1210,4,2277,4,1,1,1500,0,350,22903,"HIGH"
"CU11412","JEWELL","FONTENOT","FL","South","M","Programmer/Developer","Yes",21,0,64738,3,1,0,3,"SINGLE",0,500,25,53.02,539,4,0,2,0,2,1000,4,0,13784.5,"LOW"
"CU2977","GOLDIE","MORAN","DC","NorthEast","F","Truck Driver","Yes",36,1,59893,3,1,1,4,"DIVORCED",0,1000,25,56.73,1399,11,2000,6,1,3,900,3,2000,19573.25,"MEDIUM"
"CU10728","REID","PRADO","NY","NorthEast","M","Childcare Worker","Yes",32,0,64581,1,1,1,1,"MARRIED",0,600,66,53.22,0,6,700,3,1,1,600,1,700,27845.25,"HIGH"
"CU8369","ELLIS","CHOI","NC","South","M","Programmer/Developer","Yes",20,0,64589,3,1,0,3,"SINGLE",0,500,25,53.46,213,3,0,4,0,2,1000,2,0,13647.25,"LOW"
"CU1937","JAMAL","ATWOOD","NY","NorthEast","M","PROF-20","Yes",26,0,64000,3,1,1,3,"MARRIED",0,850,25,53.64,772,4,1000,4,1,3,900,2,1000,24100,"HIGH"
"CU13368","BOYCE","LEMONS","NY","NorthEast","M","Sales Representative","Yes",22,0,73216,3,1,1,3,"MARRIED",0,450,25,53.28,168,15,1000,3,1,2,1500,2,1000,26004,"HIGH"
"CU2685","TOBI","STEPHENSON","CA","West","F","IT Staff","Yes",55,1,67355,1,1,1,1,"DIVORCED",0,4500,601,53.74,2502,4,3000,4,1,1,1200,7,900,25838.75,"HIGH"
"CU10536","CLINT","GALLEGOS","UT","Southwest","M","PROF-46","Yes",34,0,68374,3,1,1,3,"DIVORCED",0,5801,25,54.78,2871,14,2500,5,1,4,1500,7,1,25993.5,"HIGH"
"CU5303","NUBIA","HAMBY","NY","NorthEast","F","Clerical","Yes",50,1,80967,1,1,1,1,"WIDOWED",28273,16900,25,54.89,31483,2,6767,5,1,5,5000,2,4200,28741.75,"HIGH"
"CU8235","SPENCER","FARRIS","NY","NorthEast","M","PROF-16","Yes",42,0,59334,1,1,1,1,"MARRIED",0,400,25,53.37,265,9,700,3,1,2,600,1,700,27533.5,"HIGH"
"CU1941","REBA","HAND","NV","Southwest","F","Waiter/Waitress","Yes",55,1,72642,1,1,1,1,"MARRIED",0,3070,25,55.08,2312,3,1500,5,1,1,1500,1,1000,27160.5,"HIGH"
"CU3379","DEANDRE","WINN","NY","NorthEast","M","PROF-8","Yes",51,1,69094,1,1,1,1,"WIDOWED",0,7390,25,56.85,6489,3,5000,6,1,4,900,2,3000,25873.5,"HIGH"
"CU6953","MADALYN","MAJOR","UT","Southwest","F","Veterinarian","Yes",33,1,64769,1,1,1,4,"DIVORCED",0,8500,229,56.65,2936,3,3700,6,1,3,1400,1,1400,24492.25,"HIGH"
"CU3818","MARIELA","BRYSON","NY","NorthEast","F","PROF-31","Yes",47,1,68197,1,1,1,1,"DIVORCED",0,1550,25,53.12,769,3,2700,2,1,1,1500,2,400,25249.25,"HIGH"
"CU7700","GWENDOLYN","MELVIN","NY","NorthEast","F","Lab Technician","Yes",39,1,57185,5,1,1,5,"DIVORCED",0,1900,25,53.94,869,2,2000,4,1,1,1000,1,2000,15696.25,"MEDIUM"
"CU15509","DION","HELMS","IL","Midwest","M","Programmer/Developer","Yes",21,0,67791,3,1,0,3,"SINGLE",0,500,25,53.15,134,3,0,2,0,2,1000,3,0,14547.75,"MEDIUM"
"CU3894","HERMAN","MCNALLY","NY","NorthEast","M","PROF-16","Yes",51,1,90725,1,1,1,1,"WIDOWED",0,17500,25,57.55,8091,2,5000,6,1,4,3000,3,3500,31281.25,"VERY HIGH"
"CU8867","ENOCH","HIGH","IL","Midwest","M","Programmer/Developer","Yes",22,1,63597,3,1,1,3,"SINGLE",0,300,67,53.17,322,13,500,2,1,2,1500,3,500,18599.25,"MEDIUM"
"CU14704","LIONEL","WILCOX","CA","West","M","Programmer/Developer","Yes",27,0,59710,3,1,0,3,"SINGLE",0,700,25,53.22,268,9,0,3,0,3,1000,1,0,13127.5,"LOW"
"CU4955","SILVA","DODSON","NY","NorthEast","F","PROF-55","Yes",49,1,58892,2,1,1,2,"DIVORCED",0,1600,25,53.3,1308,2,2000,3,1,1,900,0,2000,21623,"MEDIUM"
"CU12535","RALEIGH","NIXON","NY","NorthEast","M","Programmer/Developer","Yes",22,0,59086,3,1,0,3,"SINGLE",24,650,735,53.15,860,2,0,2,0,2,1000,1,0,12471.5,"LOW"
"CU13302","FREEMAN","LYNCH","NC","South","M","Sales Representative","Yes",37,0,65950,3,1,1,4,"MARRIED",0,500,25,54.08,480,8,845,5,1,2,600,2,845,26187.5,"HIGH"
"CU4645","TAWNYA","RIDLEY","NY","NorthEast","F","PROF-21","Yes",49,1,61064,1,1,1,4,"DIVORCED",0,5500,25,55.51,2644,3,3230,6,1,2,800,0,2000,25166,"HIGH"
"CU14951","DICK","CLIFTON","WI","Midwest","M","Programmer/Developer","Yes",25,1,61217,3,1,0,3,"SINGLE",0,550,25,53.34,155,18,0,3,0,2,1000,8,0,8304.25,"LOW"
"CU1591","MARYBELLE","DELGADO","CA","West","F","IT Staff","Yes",69,1,62229,2,1,1,2,"WIDOWED",0,10200,860,53.75,2568,5,6000,4,1,4,500,0,3000,24457.25,"HIGH"
"CU396","MARIO","HICKEY","CA","West","F","IT Staff","Yes",53,0,68194,1,1,1,1,"OTHER",0,9000,25,54.49,2680,3,15000,5,1,4,5000,0,3000,30848.5,"VERY HIGH"
"CU2107","MAISHA","HULL","MI","Midwest","F","Lab Technician","Yes",53,0,69487,1,1,1,1,"MARRIED",0,800,96,53.02,679,3,1000,2,1,1,800,2,1000,31171.75,"VERY HIGH"
"CU6327","MARYETTA","NOVAK","FL","South","F","Not specified","Yes",34,1,61738,5,1,2,5,"MARRIED",18166,15000,25,55.76,23765,18,10000,6,2,5,500,0,5000,26334.5,"HIGH"
"CU3066","FRED","ERNST","DC","NorthEast","M","IT Staff","Yes",42,1,81173,1,1,2,4,"DIVORCED",0,5001,156,53.89,606,3,3500,4,2,4,2000,2,1,39493.25,"VERY HIGH"
"CU11539","FLOYD","BRYSON","MI","Midwest","M","Childcare Worker","Yes",30,0,66494,1,1,0,1,"SINGLE",0,500,25,53.19,212,2,0,3,0,2,1000,1,0,18123.5,"MEDIUM"
"CU8723","MICHAEL","MANN","NY","NorthEast","M","DBA","Yes",31,1,60832,1,1,1,1,"DIVORCED",973,800,25,53.44,12819,2,2500,4,1,2,1000,3,2500,21808,"MEDIUM"
"CU13831","HORACIO","GROVES","CA","West","M","Medical Doctor","Yes",45,0,62637,3,1,1,3,"MARRIED",0,750,281,53.2,702,2,972,3,1,3,600,1,972,25659.25,"HIGH"
"CU9453","FELTON","COMER","MI","Midwest","M","Administrator","Yes",28,0,75869,4,1,1,4,"DIVORCED",0,4200,9559,53.78,9716,4,4500,4,1,1,3500,1,4500,25767.25,"HIGH"
"CU6242","CRAIG","SEWELL","MI","Midwest","M","IT Staff","Yes",47,1,61948,0,1,1,4,"MARRIED",0,6000,585,53.64,1109,1,5000,4,1,4,1500,0,1000,27187,"HIGH"
"CU15131","VIRGILIO","RIVERS","NY","NorthEast","M","Programmer/Developer","Yes",22,0,61369,3,1,0,3,"SINGLE",0,540,25,53.54,230,3,0,4,0,2,1000,4,0,13042.25,"LOW"
"CU8395","LAI","STEVENSON","NY","NorthEast","F","PROF-10","Yes",25,1,64206,1,1,1,1,"DIVORCED",0,8100,130,55.08,3040,4,3000,5,1,4,1500,2,2700,22051.5,"HIGH"
"CU14554","HECTOR","PULLIAM","NY","NorthEast","M","Programmer/Developer","Yes",28,1,60398,3,1,2,3,"MARRIED",0,700,167,53.39,646,4,1100,4,2,3,1000,1,1100,28399.5,"HIGH"
"CU5630","CASSANDRA","LORD","NY","NorthEast","F","PROF-17","Yes",29,1,65130,1,1,0,4,"MARRIED",0,33500,25,58.66,165815,4,0,6,0,5,1300,0,5000,14182.5,"MEDIUM"
"CU2473","LORELEI","OAKES","MI","Midwest","F","PROF-14","Yes",44,1,64998,5,1,1,5,"DIVORCED",0,5250,25,55.02,2077,16,4000,5,1,4,900,2,850,18149.5,"MEDIUM"
"CU878","GORDON","TOBIN","CA","West","M","Programmer/Developer","Yes",24,1,64032,3,1,1,3,"SINGLE",0,550,25,53.22,607,2,350,3,1,2,900,0,350,18908,"MEDIUM"
"CU10148","LYNWOOD","HARTMAN","NC","South","M","Veterinarian","Yes",21,1,63947,3,1,1,3,"SINGLE",0,700,251,53.47,543,4,450,4,1,1,1000,1,450,18586.75,"MEDIUM"
"CU14606","CLYDE","WALLS","NY","NorthEast","M","Programmer/Developer","Yes",34,1,66382,3,1,1,3,"SINGLE",0,540,47,53.41,280,1,650,4,1,2,600,1,650,20495.5,"MEDIUM"
"CU4224","GEORGIANNA","GUZMAN","NY","NorthEast","F","IT Staff","Yes",53,1,56480,1,1,1,1,"DIVORCED",0,7500,2280,53.56,3386,3,4000,4,1,1,1200,3,1500,22920,"HIGH"
"CU3006","GARFIELD","JACOB","MN","West","M","Administrator","Yes",44,1,64209,0,1,0,2,"SINGLE",0,6372,288,53.8,2001,2,0,4,0,4,600,1,936,16452.25,"MEDIUM"
"CU4643","DUSTY","WILLEY","CA","West","M","PROF-2","Yes",40,0,64019,0,1,1,2,"DIVORCED",0,2550,254,54.49,1438,3,2705,5,1,3,900,2,2705,31004.75,"VERY HIGH"
"CU8478","SHERWOOD","VALENTINE","CA","West","M","PROF-1","No",44,0,64627,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,700,1,0,21556.75,"MEDIUM"
"CU14974","JERAMY","STJOHN","MI","Midwest","M","PROF-51","No",24,0,63837,3,1,1,3,"MARRIED",0,251,141,53.09,152,12,1147,1,1,2,1000,3,1147,23859.25,"HIGH"
"CU2100","TERINA","MATTHEWS","NY","NorthEast","F","PROF-5","No",27,1,58309,1,1,1,1,"DIVORCED",0,0,56,53.06,563,0,3000,0,1,1,900,2,3000,20777.25,"MEDIUM"
"CU10653","WARNER","GALLEGOS","MI","Midwest","M","Sales Representative","No",23,1,65464,3,1,1,3,"MARRIED",0,201,25,53.48,456,7,914,4,1,1,1000,1,914,19166,"MEDIUM"
"CU945","WENDI","HO","NY","NorthEast","F","PROF-9","No",65,1,73662,1,1,1,1,"DIVORCED",0,9200,9367,54.41,10144,3,4000,5,1,2,1200,5,1600,28415.5,"HIGH"
"CU4641","MITCHELL","CORCORAN","NY","NorthEast","M","Nurse","No",73,0,61071,0,1,0,2,"SINGLE",0,0,2750,53.2,3267,1,0,3,0,0,900,3,0,23567.75,"HIGH"
"CU11429","ERIC","RAMIREZ","MN","West","M","Waiter/Waitress","No",29,0,58585,3,1,1,3,"MARRIED",0,0,25,54.86,495,15,1000,5,1,1,1000,4,1000,23046.25,"HIGH"
"CU13737","LEONARDO","MCGRATH","CA","West","M","Cashier","No",31,0,65511,1,1,1,1,"MARRIED",0,0,25,53.07,0,2,754,1,1,0,700,1,754,27977.75,"HIGH"
"CU7218","JOANIE","PERKINS","NY","NorthEast","F","Truck Driver","No",49,1,61348,3,1,1,4,"DIVORCED",0,0,25,53.24,590,9,2500,3,1,1,1000,1,2500,21237,"MEDIUM"
"CU3243","CAMERON","MOTT","NY","NorthEast","M","PROF-7","No",39,1,62845,3,1,1,3,"DIVORCED",0,0,25,53.07,543,1,2000,1,1,1,500,3,2000,20111.25,"MEDIUM"
"CU1600","RUBEN","ALFORD","NY","NorthEast","M","Fireman","No",51,0,66711,0,1,1,2,"DIVORCED",0,1800,25,53.06,505,0,2650,0,1,3,1000,0,2650,32777.75,"VERY HIGH"
"CU4983","JACKIE","GILCHRIST","CA","West","M","PROF-20","No",33,1,64047,3,1,1,3,"MARRIED",0,1000,482,53.53,1125,13,1600,4,1,4,900,0,200,19811.75,"MEDIUM"
"CU12603","RACHELL","COBURN","MI","Midwest","F","IT Staff","No",78,1,55957,1,1,1,4,"DIVORCED",92734,7648,7170,54.55,100578,17,3000,5,1,4,1500,1,3824,26789.25,"HIGH"
"CU2320","JUDE","OTTO","CA","West","M","Nurse","No",48,1,68477,0,1,1,2,"DIVORCED",0,5200,20055,54.11,20719,10,2214,5,1,2,800,2,1900,27919.25,"HIGH"
"CU7522","ANTOINE","HUDDLESTON","MN","West","M","Programmer/Developer","No",21,0,60786,3,1,0,3,"SINGLE",0,500,25,53.08,127,18,0,1,0,2,1000,1,0,12796.5,"LOW"
"CU7949","DAREN","GIBBS","NY","NorthEast","M","Nurse","No",45,0,60849,0,0,0,2,"SINGLE",0,0,25,53.06,0,3,0,0,0,0,700,1,0,20712.25,"MEDIUM"
"CU10044","LEONIE","TRAYLOR","DC","NorthEast","F","IT Staff","No",56,1,64744,2,1,1,2,"OTHER",0,14000,25,54.33,4988,2,15000,5,1,1,800,1,5000,23786,"HIGH"
"CU4395","KANDIS","HOLMAN","MI","Midwest","F","PROF-33","No",35,1,66038,5,1,1,5,"MARRIED",0,0,25,53.06,507,0,1000,0,1,0,500,3,1000,17509.5,"MEDIUM"
"CU5739","ALVA","ROBINSON","CA","West","M","Construction Laborer","No",64,1,67016,0,1,0,2,"SINGLE",0,4306,88,53.21,9354,2,0,3,0,1,900,0,956,19154,"MEDIUM"
"CU10856","SUNNI","CONNER","NY","NorthEast","F","Bank Teller","No",42,1,70195,3,1,1,4,"DIVORCED",0,0,25,53.12,488,3,3000,2,1,1,1000,1,3000,22748.75,"HIGH"
"CU4171","DONNIE","MYLES","CA","West","F","IT Staff","No",55,1,59628,3,1,1,4,"WIDOWED",0,11800,25,54.78,9923,2,6800,5,1,4,900,3,3000,21407,"MEDIUM"
"CU6965","PRINCE","MCCLELLAN","NY","NorthEast","M","Nurse","No",47,0,69728,0,1,0,2,"SINGLE",0,0,25,53.06,503,2,0,0,0,0,800,1,0,23132,"HIGH"
"CU10831","ALBERTA","DIAZ","FL","South","F","PROF-54","No",26,1,96667,1,1,1,1,"MARRIED",0,0,25,53.06,0,0,5000,0,1,1,3500,1,5000,30266.75,"VERY HIGH"
"CU12641","RUSSELL","HUYNH","MS","South","M","PROF-3","No",55,0,55367,3,1,1,3,"MARRIED",0,1050,149,54.26,343,2,1369,5,1,2,1500,1,1369,24841.75,"HIGH"
"CU9461","DOUGLAS","VELAZQUEZ","IL","Midwest","M","Programmer/Developer","No",26,1,70077,3,0,0,3,"SINGLE",0,251,25,53.09,0,1,0,1,0,2,1000,1,0,10619.25,"LOW"
"CU8831","JAY","HATTON","MI","Midwest","M","Cashier","No",42,0,63127,5,1,1,5,"DIVORCED",0,0,25,53.06,0,0,4800,0,1,0,800,1,4800,22481.75,"HIGH"
"CU13263","ETHAN","DOYLE","CA","West","M","Programmer/Developer","No",53,0,62116,2,1,1,2,"SINGLE",0,750,2489,53.13,2650,13,400,2,1,3,700,1,400,27829,"HIGH"
"CU8452","TREY","DICKENS","MI","Midwest","M","PROF-6","No",26,0,69905,3,0,0,3,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1500,1,0,15576.25,"MEDIUM"
"CU1851","FELIPA","BASS","NY","NorthEast","F","Not specified","No",36,1,64912,1,1,1,1,"MARRIED",0,0,25,54.17,1227,9,6500,5,1,1,500,2,6500,23328,"HIGH"
"CU12325","PAUL","FLINT","CA","West","M","Nurse","No",27,0,73067,3,1,1,3,"SINGLE",0,0,25,53.05,0,2,228,2,1,0,1500,4,228,26466.75,"HIGH"
"CU3193","RUDY","GALINDO","MI","Midwest","M","PROF-10","No",40,1,68717,0,1,1,2,"MARRIED",0,0,209,53.11,718,10,1000,2,1,0,700,3,1000,27179.25,"HIGH"
"CU55","NYLA","CHO","NY","NorthEast","F","Clerical","No",70,1,98449,1,1,1,4,"OTHER",170498,36000,592,63.04,499362,6,30000,7,1,9,4000,0,30000,36612.25,"VERY HIGH"
"CU7381","RICHARD","NOVAK","OH","Midwest","M","PROF-7","No",35,1,64586,0,1,1,2,"DIVORCED",0,0,25,53.06,0,0,3000,0,1,1,1500,1,3000,25646.5,"HIGH"
"CU9290","BOYCE","DOWELL","CA","West","M","Programmer/Developer","No",24,0,60686,3,1,0,3,"SINGLE",1437,650,3006,53.43,4959,9,0,4,0,2,1500,2,0,13071.5,"LOW"
"CU5090","RODOLFO","DOWNEY","FL","South","M","PROF-5","No",26,1,72463,3,1,1,3,"MARRIED",0,250,2202,53.17,2765,9,1500,2,1,2,1500,0,1500,21215.75,"MEDIUM"
"CU4195","LOGAN","NEWBY","WI","Midwest","M","PROF-2","No",32,1,68469,6,1,1,4,"MARRIED",0,950,318,53.49,853,10,700,4,1,3,700,3,700,15317.25,"MEDIUM"
"CU557","LINDY","MCHUGH","MI","Midwest","F","Publisher","No",65,1,64805,1,1,1,1,"DIVORCED",0,0,134,53.51,699,6,3500,4,1,1,800,0,3500,26201.25,"HIGH"
"CU10218","JEROME","MOYER","CA","West","M","Nurse","No",28,0,66009,3,0,0,3,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1000,1,0,14802.25,"MEDIUM"
"CU15942","MOISES","GRIGGS","UT","Southwest","M","Programmer/Developer","No",22,0,56486,3,0,0,3,"SINGLE",0,250,25,53.06,0,0,0,0,0,2,1500,5,0,11821.5,"LOW"
"CU9964","ALLIE","MCCARTY","MI","Midwest","F","PROF-16","No",35,0,66866,1,1,1,1,"MARRIED",0,1100,81,53.83,156,4,1100,4,1,3,700,1,1100,28716.5,"HIGH"
"CU13322","VIKKI","RADFORD","MI","Midwest","F","IT Staff","No",58,1,71237,1,1,1,1,"DIVORCED",0,0,25,32.16,1052,1,3500,2,1,1,2000,1,3500,27109.25,"HIGH"
"CU13087","ROBT","MCLAIN","MI","Midwest","M","Author","No",53,1,62383,1,1,1,1,"MARRIED",0,201,456,53.12,467,2,1000,2,1,1,1000,1,1000,24395.75,"HIGH"
"CU4252","EDMUND","EDMONDS","CO","West","M","PROF-60","No",33,1,59511,1,1,1,1,"MARRIED",0,0,25,53.13,507,1,750,2,1,1,700,3,750,21677.75,"MEDIUM"
"CU4932","HUEY","ACOSTA","NY","NorthEast","M","Nurse","No",51,0,64473,0,1,0,2,"SINGLE",0,0,239,53.07,744,6,0,1,0,0,500,3,0,22218.25,"HIGH"
"CU1527","OTHA","STOKES","WA","West","M","Administrative Assistant","No",49,1,62380,0,1,0,2,"SINGLE",0,0,25,53.1,505,0,0,2,0,0,600,0,0,16495,"MEDIUM"
"CU4087","MARY","JAMESON","NY","NorthEast","M","First-line Manager","No",49,0,68514,1,1,1,1,"MARRIED",0,400,220,53.29,727,2,1500,3,1,2,900,3,1500,30528.5,"VERY HIGH"
"CU1691","TORY","CONRAD","NY","NorthEast","M","Veterinarian","Yes",30,1,65568,3,1,1,3,"DIVORCED",0,4700,25,54.6,5124,4,3330,5,1,1,2000,4,500,19892,"MEDIUM"
"CU3214","KISHA","RIDER","NY","NorthEast","F","Homemaker","Yes",62,1,74442,1,1,1,1,"DIVORCED",0,4400,25,54.29,2143,2,3100,5,1,1,2000,3,1200,28310.5,"HIGH"
"CU8318","DEANGELO","BUTCHER","NY","NorthEast","M","Medical Doctor","Yes",43,0,59957,1,1,1,1,"DIVORCED",0,1400,25,53.5,438,3,2919,4,1,3,1500,1,450,27789.25,"HIGH"
"CU14921","ARMAND","CASH","NY","NorthEast","M","Programmer/Developer","Yes",35,0,61651,3,1,1,3,"SINGLE",0,340,25,53.61,342,1,250,4,1,2,700,2,250,24412.75,"HIGH"
