"PART_SN","DEFECTIVE","TORQUE_DEVIATION_PSI","OXIDE_CHROMATE_DPI","PAINT_PSI","DRYING_TIME_MIN","SOURCE","AMT_COATING","NOZZLE_PRESS_PSI","PAINT_ROBOT_NUM","EDUCATION_NUM","OPERATOR","EQUIPMENT","HOURS_PER_WEEK","SUPPLIER","SHIFT","GENDER"
670,"0",0,1225.4,40,81,"U.S.",188,218521,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",30,"CARTER","2ND_SHIFT","MALE"
671,"0",0,841.44,44,43,"P.Rico.",28,166481,"ROBO_PAINT_22",4,"SCHILLER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
672,"0",0,1156.47,47,92,"U.S.",45,177287,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",38,"BEST_PAINT","1ST_SHIFT","FEMALE"
673,"0",0,1225.45,45,95,"U.S.",138,190508,"ROBO_PAINT_22",10,"BECKETTON","ROBO_PAINT_22",35,"SHERWIN_PNT","1ST_SHIFT","MALE"
674,"0",0,1444.63,63,176,"U.S.",94,41281,"ROBO_PAINT_14",13,"?","ROBO_PAINT_14",50,"CARTER","?","MALE"
675,"1",99999,1700.5,10050,142,"U.S.",100183,355978,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",35,"SHERWIN_PNT","2ND_SHIFT","MALE"
676,"1",15024,1459.75,1575,211,"U.S.",15177,173783,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
677,"1",0,1156.49,49,97,"U.S.",81,184659,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
678,"0",0,1156.49,49,97,"U.S.",68,125279,"AUTO_PAINT_C",9,"OBRIEN","AUTO_PAINT_C",40,"CARTER","1ST_SHIFT","MALE"
679,"0",0,1369.52,52,130,"U.S.",126,109912,"AUTO_PAINT_A",12,"?","AUTO_PAINT_A",40,"BEST_PAINT","?","FEMALE"
680,"0",0,1521.84,84,265,"U.S.",147,39239,"ROBO_PAINT_14",14,"RAMIREZ","ROBO_PAINT_14",70,"BEST_PAINT","WEEKEND_A","MALE"
681,"0",0,1156.44,44,85,"U.S.",90,191544,"ROBO_PAINT_14",9,"MALAKY","ROBO_PAINT_14",35,"BEST_PAINT","1ST_SHIFT","FEMALE"
682,"1",7298,1163.79,779,97,"U.S.",7402,176319,"AUTO_PAINT_B",9,"OBRIEN","AUTO_PAINT_B",40,"SHERWIN_PNT","2ND_SHIFT","FEMALE"
683,"0",0,1156.54,54,109,"U.S.",108,265192,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
684,"1",0,1521.64,64,189,"U.S.",179,304955,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","SWING","MALE"
685,"0",0,1444.53,53,140,"U.S.",98,26543,"ROBO_PAINT_14",13,"MALAKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
686,"0",0,1024.42,42,66,"U.S.",32,28311,"AUTO_PAINT_B",7,"?","AUTO_PAINT_B",35,"BEST_PAINT","?","FEMALE"
687,"0",0,1156.44,44,85,"U.S.",52,87867,"AUTO_PAINT_B",9,"OBRIEN","AUTO_PAINT_B",35,"BEST_PAINT","1ST_SHIFT","MALE"
688,"1",0,1444.21,21,28,"U.S.",205,46907,"ROBO_PAINT_22",13,"?","ROBO_PAINT_22",8,"SHERWIN_PNT","?","MALE"
689,"0",0,1156.49,49,97,"U.S.",92,193524,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
690,"0",0,1156.79,79,170,"U.S.",108,34186,"ROBO_PAINT_22",9,"BREUSKI","ROBO_PAINT_22",70,"SHERWIN_PNT","1ST_SHIFT","MALE"
691,"0",0,1156.39,39,73,"U.S.",77,114973,"AUTO_PAINT_C",9,"BRADY","AUTO_PAINT_C",30,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
692,"0",0,1444.53,53,140,"U.S.",159,195727,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
693,"0",0,961.26,26,32,"U.S.",27,452452,"AUTO_PAINT_B",6,"RIVERS","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","FEMALE"
694,"0",0,1225.3,30,54,"U.S.",75,252646,"ROBO_PAINT_14",10,"BECKETTON","ROBO_PAINT_14",20,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
695,"0",0,1444.53,53,140,"U.S.",81,212495,"AUTO_PAINT_B",13,"BRADY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
696,"1",7298,1232.8,780,108,"U.S.",7401,253770,"ROBO_PAINT_6",10,"BECKETTON","ROBO_PAINT_6",40,"SHERWIN_PNT","WEEKEND_B","FEMALE"
697,"1",5178,1449.81,581,176,"U.S.",5292,186845,"AUTO_PAINT_B",13,"OBRIEN","AUTO_PAINT_B",50,"SHERWIN_PNT","SWING","MALE"
698,"0",0,900.3,30,34,"U.S.",45,135786,"ROBO_PAINT_22",5,"CHRISTIAN","ROBO_PAINT_22",25,"SHERWIN_PNT","3RD_SHIFT","MALE"
699,"0",0,1521.54,54,151,"U.S.",140,26929,"ROBO_PAINT_14",14,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","3RD_SHIFT","FEMALE"
700,"0",0,1024.47,47,76,"U.S.",123,187891,"ROBO_PAINT_22",7,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
701,"0",0,1225.75,75,176,"U.S.",90,150057,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",65,"SHERWIN_PNT","1ST_SHIFT","MALE"
702,"0",0,900.45,45,54,"Mexico",31,288185,"ROBO_PAINT_22",5,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
703,"1",0,900.75,75,95,"U.S.",46,82540,"ROBO_PAINT_22",5,"BECKETTON","ROBO_PAINT_22",70,"SHERWIN_PNT","2ND_SHIFT","MALE"
704,"0",3411,903.8,380,46,"U.S.",3460,297847,"ROBO_PAINT_6",5,"MALAKY","ROBO_PAINT_6",34,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
705,"1",0,1156.29,29,49,"U.S.",115,163998,"ROBO_PAINT_14",9,"?","ROBO_PAINT_14",20,"CARTER","?","MALE"
706,"0",0,1156.54,54,109,"U.S.",90,187164,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
707,"0",0,1225.5,50,108,"U.S.",65,53598,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
708,"0",3887,1229.39,439,108,"U.S.",3967,200469,"AUTO_PAINT_C",10,"BARGER","AUTO_PAINT_C",40,"BEST_PAINT","WEEKEND_A","FEMALE"
709,"0",0,1156.49,49,97,"U.S.",142,145212,"ROBO_PAINT_14",9,"BRADY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
710,"1",0,1156.49,49,97,"U.S.",113,159670,"ROBO_PAINT_22",9,"HANNER","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_B","MALE"
711,"0",0,1444.56,56,151,"U.S.",72,64292,"AUTO_PAINT_B",13,"RAMIREZ","AUTO_PAINT_B",43,"BEST_PAINT","WEEKEND_A","FEMALE"
712,"1",15024,1171.55,1555,107,"U.S.",15128,219021,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",44,"SHERWIN_PNT","1ST_SHIFT","MALE"
713,"0",0,1225.5,50,108,"U.S.",65,58039,"ROBO_PAINT_22",10,"MALAKY","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
714,"0",0,1225.55,55,122,"U.S.",140,134286,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
715,"0",0,1225.2,20,27,"U.S.",50,379525,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",10,"BEST_PAINT","1ST_SHIFT","FEMALE"
716,"1",0,1296.51,51,119,"U.S.",105,31848,"ROBO_PAINT_22",11,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
717,"0",0,1521.69,69,208,"U.S.",158,185399,"AUTO_PAINT_B",14,"RAMIREZ","AUTO_PAINT_B",55,"ACME_INC","3RD_SHIFT","FEMALE"
718,"1",0,1369.57,57,146,"U.S.",129,178780,"ROBO_PAINT_22",12,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
719,"0",0,1156.34,34,61,"U.S.",92,147110,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",25,"SHERWIN_PNT","2ND_SHIFT","MALE"
720,"1",8614,1234.1,910,105,"U.S.",8769,122246,"ROBO_PAINT_14",10,"CHRISTIAN","ROBO_PAINT_14",39,"BEST_PAINT","1ST_SHIFT","FEMALE"
721,"0",0,1156.49,49,97,"U.S.",131,205410,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
722,"0",0,961.26,26,32,"U.S.",26,250541,"AUTO_PAINT_B",6,"MALAKY","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","MALE"
723,"1",0,1444.53,53,140,"U.S.",166,176751,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
724,"0",0,1156.49,49,97,"U.S.",50,142566,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
725,"0",0,1600.6,60,182,"U.S.",113,171876,"ROBO_PAINT_14",15,"RAMIREZ","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","FEMALE"
726,"0",0,1521.64,64,189,"U.S.",137,241153,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","SWING","MALE"
727,"0",0,1156.49,49,97,"U.S.",99,242861,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
728,"0",0,1225.22,22,32,"U.S.",45,106780,"AUTO_PAINT_B",10,"MALAKY","AUTO_PAINT_B",12,"BEST_PAINT","1ST_SHIFT","FEMALE"
729,"0",0,1225.5,50,108,"U.S.",110,476391,"ROBO_PAINT_14",10,"BREUSKI","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
730,"0",0,1521.54,54,151,"South",130,160120,"AUTO_PAINT_C",14,"RAMIREZ","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","MALE"
886,"1",15024,1696.68,1568,216,"U.S.",15212,120429,"ROBO_PAINT_22",16,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","WEEKEND_A","MALE"
887,"0",0,1225.5,50,108,"U.S.",50,25139,"AUTO_PAINT_B",10,"?","AUTO_PAINT_B",40,"BEST_PAINT","?","FEMALE"
888,"0",0,1156.49,49,97,"U.S.",74,262042,"AUTO_PAINT_B",9,"HANNER","AUTO_PAINT_B",40,"ACME_INC","3RD_SHIFT","FEMALE"
889,"0",0,1156.49,49,97,"U.S.",88,129764,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
890,"0",0,1225.6,60,135,"U.S.",78,59083,"ROBO_PAINT_22",10,"MALAKY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
891,"0",0,1296.54,54,128,"U.S.",102,49626,"ROBO_PAINT_22",11,"LOPEZ","ROBO_PAINT_22",43,"SHERWIN_PNT","1ST_SHIFT","MALE"
892,"0",0,784.43,43,32,"Mexico",32,222971,"AUTO_PAINT_C",3,"JOHNSKY","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
893,"1",0,1444.73,73,211,"U.S.",169,22428,"ROBO_PAINT_22",13,"BARGER","ROBO_PAINT_22",60,"SHERWIN_PNT","WEEKEND_B","MALE"
894,"0",2907,1447.44,344,140,"U.S.",2982,55674,"ROBO_PAINT_14",13,"BARGER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
895,"0",0,1521.64,64,189,"U.S.",109,190305,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","WEEKEND_A","MALE"
896,"0",0,1156.49,49,97,"U.S.",106,343742,"AUTO_PAINT_C",9,"CHRISTIAN","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
897,"1",0,1444.53,53,140,"Peru",111,223212,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
898,"0",0,1156.49,49,97,"U.S.",72,93930,"ROBO_PAINT_14",9,"JOHNSKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
899,"1",0,1225.5,50,108,"U.S.",85,209449,"ROBO_PAINT_22",10,"LOPEZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
900,"0",0,1444.53,53,140,"Cuba",75,256755,"AUTO_PAINT_A",13,"SCHILLER","AUTO_PAINT_A",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
901,"0",594,1024.7,70,8,"U.S.",626,230373,"AUTO_PAINT_B",7,"MALAKY","AUTO_PAINT_B",4,"BEST_PAINT","2ND_SHIFT","FEMALE"
902,"0",0,1089.48,48,86,"U.S.",58,263855,"AUTO_PAINT_C",8,"CHRISTIAN","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","MALE"
903,"0",0,1225.6,60,135,"U.S.",120,317360,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",50,"ACME_INC","1ST_SHIFT","FEMALE"
904,"0",0,1296.51,51,119,"U.S.",69,282612,"AUTO_PAINT_C",11,"LOPEZ","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
905,"1",0,1444.63,63,176,"U.S.",107,171216,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
906,"0",0,1225.22,22,32,"U.S.",50,120572,"ROBO_PAINT_14",10,"MALAKY","ROBO_PAINT_14",12,"BEST_PAINT","1ST_SHIFT","FEMALE"
907,"0",0,1600.55,55,162,"U.S.",128,110978,"ROBO_PAINT_14",15,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
908,"0",0,841.24,24,22,"U.S.",67,176931,"ROBO_PAINT_14",4,"MALAKY","ROBO_PAINT_14",20,"INDUSTRIAL_SPPLS","3RD_SHIFT","FEMALE"
909,"0",0,1225.55,55,122,"U.S.",113,151627,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",45,"ACME_INC","1ST_SHIFT","FEMALE"
910,"0",0,900.55,55,68,"U.S.",34,194024,"AUTO_PAINT_C",5,"?","AUTO_PAINT_C",50,"AHERN_PAINT_SUPPLIES","?","FEMALE"
911,"0",0,900.45,45,54,"U.S.",113,141758,"ROBO_PAINT_14",5,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
912,"0",4101,1229.7,470,135,"U.S.",4181,115631,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","FEMALE"
913,"0",0,1156.44,44,85,"U.S.",52,148709,"AUTO_PAINT_A",9,"HANNER","AUTO_PAINT_A",35,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
914,"0",0,1156.49,49,97,"U.S.",65,31935,"ROBO_PAINT_14",9,"RAMIREZ","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
915,"1",0,961.51,51,73,"U.S.",51,144949,"ROBO_PAINT_22",6,"CHRISTIAN","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
916,"0",0,900.45,45,54,"U.S.",48,357962,"ROBO_PAINT_14",5,"CHRISTIAN","ROBO_PAINT_14",40,"ACME_INC","2ND_SHIFT","MALE"
917,"1",7298,1232.83,783,116,"U.S.",7393,122076,"ROBO_PAINT_22",10,"BECKETTON","ROBO_PAINT_22",43,"SHERWIN_PNT","1ST_SHIFT","MALE"
918,"0",0,1156.49,49,97,"U.S.",88,498785,"ROBO_PAINT_14",9,"HANNER","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
919,"0",0,1444.53,53,140,"U.S.",156,118717,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
920,"0",0,1444.78,78,228,"U.S.",182,61885,"ROBO_PAINT_14",13,"BECKETTON","ROBO_PAINT_14",65,"BEST_PAINT","WEEKEND_B","MALE"
921,"0",0,1024.47,47,76,"U.S.",53,233980,"ROBO_PAINT_22",7,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
922,"1",10605,1455.14,1114,140,"U.S.",10820,197816,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
923,"0",0,1156.49,49,97,"Jamaica",126,172071,"AUTO_PAINT_C",9,"MALAKY","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
924,"0",0,1225.55,55,122,"U.S.",63,178505,"AUTO_PAINT_A",10,"BRADY","AUTO_PAINT_A",45,"BEST_PAINT","1ST_SHIFT","FEMALE"
925,"0",0,1156.49,49,97,"U.S.",77,153927,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
926,"0",0,1444.53,53,140,"U.S.",88,192936,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
927,"0",0,1156.49,49,97,"U.S.",52,149224,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
928,"0",0,1225.3,30,54,"U.S.",203,364099,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",20,"ACME_INC","1ST_SHIFT","FEMALE"
929,"0",0,1156.49,49,97,"U.S.",81,102864,"AUTO_PAINT_B",9,"JOHNSKY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
930,"0",0,1444.53,53,140,"U.S.",133,73199,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
931,"0",0,1681.76,76,259,"U.S.",196,51620,"ROBO_PAINT_22",16,"RAMIREZ","ROBO_PAINT_22",60,"SHERWIN_PNT","2ND_SHIFT","MALE"
932,"1",0,1444.33,33,70,"U.S.",189,223400,"ROBO_PAINT_6",13,"RAMIREZ","ROBO_PAINT_6",20,"SHERWIN_PNT","WEEKEND_A","FEMALE"
933,"0",0,1225.45,45,95,"U.S.",45,318082,"AUTO_PAINT_B",10,"OBRIEN","AUTO_PAINT_B",35,"BEST_PAINT","1ST_SHIFT","MALE"
934,"0",3137,1447.67,367,140,"U.S.",3290,80282,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
935,"0",0,1156.39,39,73,"U.S.",63,278073,"AUTO_PAINT_A",9,"JOHNSKY","AUTO_PAINT_A",30,"BEST_PAINT","2ND_SHIFT","MALE"
936,"0",0,1225.5,50,108,"U.S.",60,191954,"ROBO_PAINT_14",10,"JOHNSKY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
937,"1",0,1156.49,49,97,"U.S.",106,199058,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
938,"0",0,1369.72,72,194,"U.S.",93,87891,"ROBO_PAINT_22",12,"OBRIEN","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
939,"0",0,784.53,53,41,"Mexico",35,504725,"ROBO_PAINT_14",3,"SCHILLER","ROBO_PAINT_14",50,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
940,"1",0,1156.59,59,122,"U.S.",83,38948,"ROBO_PAINT_22",9,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
941,"0",0,1225.58,58,130,"U.S.",140,157525,"ROBO_PAINT_14",10,"BARGER","ROBO_PAINT_14",48,"ACME_INC","3RD_SHIFT","MALE"
942,"0",0,1444.63,63,176,"U.S.",159,34021,"AUTO_PAINT_B",13,"RAMIREZ","AUTO_PAINT_B",50,"BEST_PAINT","3RD_SHIFT","FEMALE"
943,"1",10605,1532.15,1115,151,"U.S.",10854,143437,"ROBO_PAINT_22",14,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","2ND_SHIFT","MALE"
944,"1",99999,1325.5,10050,108,"U.S.",100089,383518,"ROBO_PAINT_6",10,"HANNER","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
945,"0",0,1444.33,33,70,"U.S.",72,190625,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",20,"SHERWIN_PNT","WEEKEND_A","MALE"
946,"0",0,1444.53,53,140,"U.S.",127,706180,"AUTO_PAINT_C",13,"OBRIEN","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
947,"1",0,1444.63,63,176,"U.S.",104,222900,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",50,"AHERN_PAINT_SUPPLIES","3RD_SHIFT","FEMALE"
948,"0",0,1156.49,49,97,"U.S.",43,198663,"AUTO_PAINT_A",9,"JOHNSKY","AUTO_PAINT_A",40,"BEST_PAINT","1ST_SHIFT","MALE"
949,"0",0,1225.6,60,135,"U.S.",85,734193,"ROBO_PAINT_14",10,"BRADY","ROBO_PAINT_14",50,"BEST_PAINT","1ST_SHIFT","FEMALE"
950,"1",0,1156.49,49,97,"U.S.",146,95303,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
951,"1",0,1444.63,63,176,"U.S.",198,219183,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
952,"0",0,1225.26,26,43,"U.S.",180,94242,"ROBO_PAINT_14",10,"LOPEZ","ROBO_PAINT_14",16,"INDUSTRIAL_SPPLS","WEEKEND_B","FEMALE"
953,"1",15024,1459.55,1555,140,"?",15164,506329,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
954,"0",0,1225.45,45,95,"U.S.",60,153542,"AUTO_PAINT_A",10,"OBRIEN","AUTO_PAINT_A",35,"BEST_PAINT","1ST_SHIFT","MALE"
955,"0",0,1156.49,49,97,"U.S.",97,247880,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
956,"1",0,1444.53,53,140,"U.S.",221,170376,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
957,"0",0,1369.52,52,130,"U.S.",153,108233,"ROBO_PAINT_14",12,"MALAKY","ROBO_PAINT_14",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
958,"0",0,1156.35,35,63,"U.S.",128,161097,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",26,"ACME_INC","1ST_SHIFT","FEMALE"
959,"0",0,961.46,46,65,"U.S.",26,142912,"AUTO_PAINT_B",6,"MALAKY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
960,"0",0,1444.58,58,158,"U.S.",127,202950,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
961,"0",0,1444.58,58,158,"U.S.",150,20534,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",45,"BEST_PAINT","WEEKEND_A","MALE"
962,"0",0,1444.53,53,140,"U.S.",72,145964,"AUTO_PAINT_B",13,"OBRIEN","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
963,"1",7688,1164.18,818,97,"U.S.",7805,102828,"ROBO_PAINT_22",9,"RAMIREZ","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
964,"0",0,1156.69,69,146,"U.S.",133,370615,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",60,"INDUSTRIAL_SPPLS","1ST_SHIFT","FEMALE"
965,"1",0,1225.5,50,108,"South",75,173858,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","SWING","MALE"
966,"0",0,1225.47,47,100,"U.S.",60,34446,"ROBO_PAINT_14",10,"LOPEZ","ROBO_PAINT_14",37,"BEST_PAINT","1ST_SHIFT","FEMALE"
967,"1",0,1444.58,58,158,"U.S.",104,37210,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
968,"0",0,961.46,46,65,"?",44,46609,"ROBO_PAINT_14",6,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
969,"1",20051,1245.65,2065,135,"U.S.",20224,36956,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
970,"0",0,1156.29,29,49,"U.S.",41,338836,"AUTO_PAINT_B",9,"MALAKY","AUTO_PAINT_B",20,"BEST_PAINT","1ST_SHIFT","MALE"
971,"0",0,1225.35,35,68,"U.S.",50,185554,"AUTO_PAINT_B",10,"HANNER","AUTO_PAINT_B",25,"BEST_PAINT","1ST_SHIFT","FEMALE"
972,"0",0,1444.53,53,140,"U.S.",117,197495,"AUTO_PAINT_C",13,"RAMIREZ","AUTO_PAINT_C",40,"ACME_INC","3RD_SHIFT","FEMALE"
973,"1",0,1156.64,64,134,"U.S.",72,161153,"ROBO_PAINT_22",9,"BREUSKI","ROBO_PAINT_22",55,"SHERWIN_PNT","SWING","MALE"
974,"0",0,1225.75,75,176,"U.S.",93,344480,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",65,"SHERWIN_PNT","1ST_SHIFT","MALE"
975,"1",0,1089.48,48,86,"U.S.",124,134768,"ROBO_PAINT_22",8,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","2ND_SHIFT","MALE"
976,"1",0,1444.48,48,123,"U.S.",202,178249,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",35,"SHERWIN_PNT","1ST_SHIFT","MALE"
977,"0",0,1156.39,39,73,"U.S.",54,191948,"AUTO_PAINT_C",9,"OBRIEN","AUTO_PAINT_C",30,"ACME_INC","1ST_SHIFT","FEMALE"
